time,id_probabilities1,id_probabilities2,id_probabilities3
4.040,1.000e+00,1.000e+00,7.249e-01
4.080,1.000e+00,1.000e+00,7.374e-01
4.120,1.000e+00,1.000e+00,7.537e-01
4.160,1.000e+00,1.000e+00,7.464e-01
4.200,1.000e+00,1.000e+00,6.820e-01
4.240,1.000e+00,1.000e+00,6.912e-01
4.280,1.000e+00,1.000e+00,7.236e-01
4.320,1.000e+00,1.000e+00,7.211e-01
4.360,1.000e+00,1.000e+00,6.831e-01
4.400,1.000e+00,1.000e+00,7.112e-01
4.440,1.000e+00,1.000e+00,7.075e-01
4.480,1.000e+00,1.000e+00,7.149e-01
4.520,1.000e+00,1.000e+00,7.038e-01
4.560,1.000e+00,1.000e+00,6.917e-01
4.600,1.000e+00,1.000e+00,7.062e-01
4.640,1.000e+00,1.000e+00,7.174e-01
4.680,1.000e+00,1.000e+00,7.172e-01
4.720,1.000e+00,1.000e+00,7.173e-01
4.760,1.000e+00,1.000e+00,6.813e-01
4.800,1.000e+00,1.000e+00,7.139e-01
4.840,1.000e+00,1.000e+00,6.986e-01
4.880,1.000e+00,1.000e+00,6.935e-01
4.920,1.000e+00,1.000e+00,7.104e-01
4.960,1.000e+00,1.000e+00,7.020e-01
5.000,1.000e+00,1.000e+00,7.296e-01
5.040,1.000e+00,1.000e+00,7.270e-01
5.080,1.000e+00,1.000e+00,6.889e-01
5.120,1.000e+00,1.000e+00,7.072e-01
5.160,1.000e+00,1.000e+00,7.250e-01
5.200,1.000e+00,1.000e+00,7.095e-01
5.240,1.000e+00,1.000e+00,7.199e-01
5.280,1.000e+00,1.000e+00,7.141e-01
5.320,1.000e+00,1.000e+00,7.428e-01
5.360,1.000e+00,1.000e+00,7.133e-01
5.400,1.000e+00,1.000e+00,7.039e-01
5.440,1.000e+00,1.000e+00,6.941e-01
5.480,1.000e+00,1.000e+00,6.889e-01
5.520,1.000e+00,1.000e+00,7.089e-01
5.560,1.000e+00,1.000e+00,6.903e-01
5.600,1.000e+00,1.000e+00,7.022e-01
5.640,1.000e+00,1.000e+00,7.234e-01
5.680,1.000e+00,1.000e+00,7.330e-01
5.720,1.000e+00,1.000e+00,7.226e-01
5.760,1.000e+00,1.000e+00,7.143e-01
5.800,1.000e+00,1.000e+00,7.090e-01
5.840,1.000e+00,1.000e+00,7.174e-01
5.880,1.000e+00,1.000e+00,7.370e-01
5.920,1.000e+00,1.000e+00,7.115e-01
5.960,1.000e+00,1.000e+00,6.983e-01
6.000,1.000e+00,1.000e+00,7.110e-01
6.040,1.000e+00,1.000e+00,7.167e-01
6.080,1.000e+00,1.000e+00,7.285e-01
6.120,1.000e+00,1.000e+00,7.090e-01
6.160,1.000e+00,1.000e+00,7.190e-01
6.200,1.000e+00,1.000e+00,7.203e-01
6.240,1.000e+00,1.000e+00,7.111e-01
6.280,1.000e+00,1.000e+00,7.096e-01
6.320,1.000e+00,1.000e+00,7.214e-01
6.360,1.000e+00,1.000e+00,7.491e-01
6.400,1.000e+00,1.000e+00,7.577e-01
6.440,1.000e+00,1.000e+00,7.179e-01
6.480,1.000e+00,1.000e+00,7.264e-01
6.520,1.000e+00,1.000e+00,6.986e-01
6.560,1.000e+00,1.000e+00,6.720e-01
6.600,1.000e+00,1.000e+00,7.051e-01
6.640,1.000e+00,1.000e+00,7.160e-01
6.680,1.000e+00,1.000e+00,7.172e-01
6.720,1.000e+00,1.000e+00,6.712e-01
6.760,1.000e+00,1.000e+00,7.031e-01
6.800,1.000e+00,1.000e+00,6.860e-01
6.840,1.000e+00,1.000e+00,6.944e-01
6.880,1.000e+00,1.000e+00,7.107e-01
6.920,1.000e+00,1.000e+00,7.037e-01
6.960,1.000e+00,1.000e+00,6.894e-01
7.000,1.000e+00,1.000e+00,7.072e-01
7.040,1.000e+00,1.000e+00,6.994e-01
7.080,1.000e+00,1.000e+00,7.654e-01
7.120,1.000e+00,1.000e+00,7.159e-01
7.160,1.000e+00,1.000e+00,6.958e-01
7.200,1.000e+00,1.000e+00,7.276e-01
7.240,1.000e+00,1.000e+00,7.326e-01
7.280,1.000e+00,1.000e+00,7.499e-01
7.320,1.000e+00,1.000e+00,7.514e-01
7.360,1.000e+00,1.000e+00,6.758e-01
7.400,1.000e+00,1.000e+00,7.166e-01
7.440,1.000e+00,1.000e+00,7.092e-01
7.480,1.000e+00,1.000e+00,7.012e-01
7.520,1.000e+00,1.000e+00,7.015e-01
7.560,1.000e+00,1.000e+00,7.242e-01
7.600,1.000e+00,1.000e+00,7.588e-01
7.640,1.000e+00,1.000e+00,7.429e-01
7.680,1.000e+00,1.000e+00,7.405e-01
7.720,1.000e+00,1.000e+00,7.236e-01
7.760,1.000e+00,1.000e+00,7.369e-01
7.800,1.000e+00,1.000e+00,7.221e-01
7.840,1.000e+00,1.000e+00,7.224e-01
7.880,1.000e+00,1.000e+00,7.181e-01
7.920,1.000e+00,1.000e+00,7.240e-01
7.960,1.000e+00,1.000e+00,7.318e-01
8.000,1.000e+00,1.000e+00,7.242e-01
8.040,1.000e+00,1.000e+00,7.553e-01
8.080,1.000e+00,1.000e+00,7.194e-01
8.120,1.000e+00,1.000e+00,7.516e-01
8.160,1.000e+00,1.000e+00,7.347e-01
8.200,1.000e+00,1.000e+00,7.385e-01
8.240,1.000e+00,1.000e+00,7.409e-01
8.280,1.000e+00,1.000e+00,7.265e-01
8.320,1.000e+00,1.000e+00,7.279e-01
8.360,1.000e+00,1.000e+00,7.137e-01
8.400,1.000e+00,1.000e+00,7.145e-01
8.440,1.000e+00,1.000e+00,7.288e-01
8.480,1.000e+00,1.000e+00,7.450e-01
8.520,1.000e+00,1.000e+00,7.388e-01
8.560,1.000e+00,1.000e+00,7.115e-01
8.600,1.000e+00,1.000e+00,7.289e-01
8.640,1.000e+00,1.000e+00,7.395e-01
8.680,1.000e+00,1.000e+00,7.352e-01
8.720,1.000e+00,1.000e+00,7.085e-01
8.760,1.000e+00,1.000e+00,7.221e-01
8.800,1.000e+00,1.000e+00,7.245e-01
8.840,1.000e+00,1.000e+00,7.404e-01
8.880,1.000e+00,1.000e+00,7.316e-01
8.920,1.000e+00,1.000e+00,7.342e-01
8.960,1.000e+00,1.000e+00,6.906e-01
9.000,1.000e+00,1.000e+00,7.014e-01
9.040,1.000e+00,1.000e+00,6.930e-01
9.080,1.000e+00,1.000e+00,7.155e-01
9.120,1.000e+00,1.000e+00,7.346e-01
9.160,1.000e+00,1.000e+00,6.983e-01
9.200,1.000e+00,1.000e+00,7.353e-01
9.240,1.000e+00,1.000e+00,6.997e-01
9.280,1.000e+00,1.000e+00,7.045e-01
9.320,1.000e+00,1.000e+00,7.323e-01
9.360,1.000e+00,1.000e+00,6.975e-01
9.400,1.000e+00,1.000e+00,7.579e-01
9.440,1.000e+00,1.000e+00,7.054e-01
9.480,1.000e+00,1.000e+00,7.086e-01
9.520,1.000e+00,1.000e+00,7.188e-01
9.560,1.000e+00,1.000e+00,3.998e-08
9.600,1.000e+00,1.000e+00,nan
9.640,1.000e+00,1.000e+00,nan
9.680,1.000e+00,1.000e+00,nan
9.720,1.000e+00,1.000e+00,nan
9.760,1.000e+00,1.000e+00,nan
9.800,1.000e+00,1.000e+00,nan
9.840,1.000e+00,1.000e+00,nan
9.880,1.000e+00,1.000e+00,nan
9.920,1.000e+00,1.000e+00,nan
9.960,1.000e+00,1.000e+00,nan
10.000,1.000e+00,1.000e+00,nan
10.040,1.000e+00,1.000e+00,nan
10.080,1.000e+00,1.000e+00,nan
10.120,1.000e+00,1.000e+00,nan
10.160,1.000e+00,1.000e+00,nan
10.200,1.000e+00,1.000e+00,nan
10.240,1.000e+00,1.000e+00,nan
10.280,1.000e+00,1.000e+00,nan
10.320,1.000e+00,1.000e+00,nan
10.360,1.000e+00,1.000e+00,nan
10.400,1.000e+00,1.000e+00,nan
10.440,1.000e+00,1.000e+00,nan
10.480,1.000e+00,1.000e+00,nan
10.520,1.000e+00,1.000e+00,nan
10.560,1.000e+00,1.000e+00,nan
10.600,1.000e+00,1.000e+00,nan
10.640,1.000e+00,1.000e+00,1.000e+00
10.680,1.000e+00,1.000e+00,1.000e+00
10.720,1.000e+00,1.000e+00,1.000e+00
10.760,1.000e+00,1.000e+00,1.000e+00
10.800,1.000e+00,1.000e+00,1.000e+00
10.840,1.000e+00,1.000e+00,1.000e+00
10.880,1.000e+00,1.000e+00,1.000e+00
10.920,1.000e+00,1.000e+00,1.000e+00
10.960,1.000e+00,1.000e+00,1.000e+00
11.000,1.000e+00,1.000e+00,1.000e+00
11.040,1.000e+00,1.000e+00,1.000e+00
11.080,1.000e+00,1.000e+00,1.000e+00
11.120,1.000e+00,1.000e+00,1.000e+00
11.160,1.000e+00,1.000e+00,1.000e+00
11.200,1.000e+00,1.000e+00,1.000e+00
11.240,1.000e+00,1.000e+00,1.000e+00
11.280,1.000e+00,1.000e+00,1.000e+00
11.320,1.000e+00,1.000e+00,1.000e+00
11.360,1.000e+00,1.000e+00,1.000e+00
11.400,1.000e+00,1.000e+00,1.000e+00
11.440,1.000e+00,1.000e+00,1.000e+00
11.480,1.000e+00,1.000e+00,1.000e+00
11.520,1.000e+00,1.000e+00,1.000e+00
11.560,1.000e+00,1.000e+00,1.000e+00
11.600,1.000e+00,1.000e+00,1.000e+00
11.640,1.000e+00,1.000e+00,1.000e+00
11.680,1.000e+00,1.000e+00,1.000e+00
11.720,1.000e+00,1.000e+00,1.000e+00
11.760,1.000e+00,1.000e+00,1.000e+00
11.800,1.000e+00,1.000e+00,1.000e+00
11.840,1.000e+00,1.000e+00,1.000e+00
11.880,1.000e+00,1.000e+00,1.000e+00
11.920,1.000e+00,1.000e+00,1.000e+00
11.960,1.000e+00,1.000e+00,1.000e+00
12.000,1.000e+00,1.000e+00,1.000e+00
12.040,1.000e+00,1.000e+00,1.000e+00
12.080,1.000e+00,1.000e+00,1.000e+00
12.120,1.000e+00,1.000e+00,1.000e+00
12.160,1.000e+00,1.000e+00,1.000e+00
12.200,1.000e+00,1.000e+00,1.000e+00
12.240,1.000e+00,1.000e+00,1.000e+00
12.280,1.000e+00,1.000e+00,1.000e+00
12.320,1.000e+00,1.000e+00,1.000e+00
12.360,1.000e+00,1.000e+00,1.000e+00
12.400,1.000e+00,1.000e+00,1.000e+00
12.440,1.000e+00,1.000e+00,1.000e+00
12.480,1.000e+00,1.000e+00,1.000e+00
12.520,1.000e+00,1.000e+00,1.000e+00
12.560,1.000e+00,1.000e+00,1.000e+00
12.600,1.000e+00,1.000e+00,1.000e+00
12.640,1.000e+00,1.000e+00,1.000e+00
12.680,1.000e+00,1.000e+00,1.000e+00
12.720,1.000e+00,1.000e+00,2.127e-01
12.760,1.000e+00,1.000e+00,nan
12.800,1.000e+00,1.000e+00,1.000e+00
12.840,1.000e+00,1.000e+00,1.000e+00
12.880,1.000e+00,1.000e+00,1.000e+00
12.920,1.000e+00,1.000e+00,1.000e+00
12.960,1.000e+00,1.000e+00,1.000e+00
13.000,1.000e+00,1.000e+00,1.000e+00
13.040,1.000e+00,1.000e+00,1.000e+00
13.080,1.000e+00,1.000e+00,1.000e+00
13.120,1.000e+00,1.000e+00,1.000e+00
13.160,1.000e+00,1.000e+00,1.000e+00
13.200,1.000e+00,1.000e+00,1.000e+00
13.240,1.000e+00,1.000e+00,1.000e+00
13.280,1.000e+00,1.000e+00,1.000e+00
13.320,1.000e+00,1.000e+00,1.000e+00
13.360,1.000e+00,1.000e+00,1.000e+00
13.400,1.000e+00,1.000e+00,1.000e+00
13.440,1.000e+00,1.000e+00,1.000e+00
13.480,1.000e+00,1.000e+00,1.000e+00
13.520,1.000e+00,1.000e+00,1.000e+00
13.560,1.000e+00,1.000e+00,1.000e+00
13.600,1.000e+00,1.000e+00,1.000e+00
13.640,1.000e+00,1.000e+00,1.000e+00
13.680,1.000e+00,1.000e+00,1.000e+00
13.720,1.000e+00,1.000e+00,1.000e+00
13.760,1.000e+00,1.000e+00,1.000e+00
13.800,1.000e+00,1.000e+00,1.000e+00
13.840,1.000e+00,1.000e+00,1.000e+00
13.880,1.000e+00,1.000e+00,1.000e+00
13.920,1.000e+00,1.000e+00,1.000e+00
13.960,1.000e+00,1.000e+00,1.000e+00
14.000,1.000e+00,1.000e+00,1.000e+00
14.040,1.000e+00,1.000e+00,1.000e+00
14.080,1.000e+00,1.000e+00,1.000e+00
14.120,1.000e+00,1.000e+00,1.000e+00
14.160,1.000e+00,1.000e+00,1.000e+00
14.200,1.000e+00,1.000e+00,1.000e+00
14.240,1.000e+00,1.000e+00,1.000e+00
14.280,1.000e+00,1.000e+00,1.000e+00
14.320,1.000e+00,1.000e+00,1.000e+00
14.360,1.000e+00,1.000e+00,1.000e+00
14.400,1.000e+00,1.000e+00,1.000e+00
14.440,1.000e+00,nan,nan
14.480,1.000e+00,nan,nan
14.520,1.000e+00,nan,nan
14.560,1.000e+00,nan,nan
14.600,1.000e+00,1.000e+00,1.000e+00
14.640,1.000e+00,1.000e+00,1.000e+00
14.680,1.000e+00,1.000e+00,1.000e+00
14.720,1.000e+00,1.000e+00,1.000e+00
14.760,1.000e+00,1.000e+00,1.000e+00
14.800,1.000e+00,1.000e+00,1.000e+00
14.840,1.000e+00,nan,nan
14.880,1.000e+00,2.376e-06,1.000e+00
14.920,1.000e+00,1.000e+00,1.000e+00
14.960,1.000e+00,1.000e+00,1.000e+00
15.000,1.000e+00,0.000e+00,1.000e+00
15.040,1.000e+00,0.000e+00,nan
15.080,1.000e+00,0.000e+00,1.000e+00
15.120,1.000e+00,0.000e+00,1.000e+00
15.160,1.000e+00,0.000e+00,1.000e+00
15.200,1.000e+00,0.000e+00,1.000e+00
15.240,1.000e+00,0.000e+00,1.000e+00
15.280,1.000e+00,9.840e-10,1.000e+00
15.320,1.000e+00,nan,nan
15.360,1.000e+00,1.865e-01,1.000e+00
15.400,1.000e+00,1.886e-01,1.000e+00
15.440,1.000e+00,1.812e-01,1.000e+00
15.480,1.000e+00,1.736e-01,1.000e+00
15.520,1.000e+00,1.578e-01,1.000e+00
15.560,1.000e+00,1.757e-01,1.000e+00
15.600,1.000e+00,1.875e-01,1.000e+00
15.640,1.000e+00,1.696e-01,1.000e+00
15.680,1.000e+00,0.000e+00,1.000e+00
15.720,1.000e+00,0.000e+00,1.000e+00
15.760,1.000e+00,0.000e+00,1.000e+00
15.800,1.000e+00,0.000e+00,1.000e+00
15.840,1.000e+00,0.000e+00,1.000e+00
15.880,1.000e+00,1.000e+00,1.000e+00
15.920,1.000e+00,1.000e+00,1.000e+00
15.960,1.000e+00,1.000e+00,1.000e+00
16.000,1.000e+00,1.000e+00,1.000e+00
16.040,1.000e+00,1.000e+00,1.000e+00
16.080,1.000e+00,1.000e+00,1.000e+00
16.120,1.000e+00,1.000e+00,1.000e+00
16.160,1.000e+00,1.000e+00,1.000e+00
16.200,1.000e+00,1.000e+00,1.000e+00
16.240,1.000e+00,2.081e-01,1.000e+00
16.280,1.000e+00,2.170e-01,1.000e+00
16.320,1.000e+00,2.205e-01,1.000e+00
16.360,1.000e+00,2.199e-01,1.000e+00
16.400,1.000e+00,2.150e-01,1.000e+00
16.440,1.000e+00,2.128e-01,1.000e+00
16.480,1.000e+00,2.152e-01,1.000e+00
16.520,1.000e+00,2.265e-01,1.000e+00
16.560,1.000e+00,2.374e-01,1.000e+00
16.600,1.000e+00,2.298e-01,1.000e+00
16.640,1.000e+00,2.338e-01,1.000e+00
16.680,1.000e+00,2.304e-01,1.000e+00
16.720,1.000e+00,2.321e-01,1.000e+00
16.760,1.000e+00,1.000e+00,1.000e+00
16.800,1.000e+00,1.000e+00,1.000e+00
16.840,1.000e+00,1.000e+00,1.000e+00
16.880,1.000e+00,1.000e+00,1.000e+00
16.920,1.000e+00,1.000e+00,1.000e+00
16.960,1.000e+00,1.000e+00,1.000e+00
17.000,1.000e+00,1.000e+00,1.000e+00
17.040,1.000e+00,1.000e+00,1.000e+00
17.080,1.000e+00,1.000e+00,1.000e+00
17.120,1.000e+00,1.000e+00,1.000e+00
17.160,1.000e+00,1.000e+00,1.000e+00
17.200,1.000e+00,1.000e+00,1.000e+00
17.240,1.000e+00,1.000e+00,1.000e+00
17.280,1.000e+00,1.000e+00,1.000e+00
17.320,1.000e+00,1.000e+00,1.000e+00
17.360,1.000e+00,1.000e+00,1.000e+00
17.400,1.000e+00,1.000e+00,1.000e+00
17.440,1.000e+00,1.000e+00,1.000e+00
17.480,1.000e+00,1.000e+00,1.000e+00
17.520,1.000e+00,1.000e+00,1.000e+00
17.560,1.000e+00,1.000e+00,1.000e+00
17.600,1.000e+00,1.000e+00,1.000e+00
17.640,1.000e+00,1.000e+00,1.000e+00
17.680,1.000e+00,1.000e+00,1.000e+00
17.720,1.000e+00,1.000e+00,1.000e+00
17.760,1.000e+00,1.000e+00,1.000e+00
17.800,1.000e+00,1.000e+00,1.000e+00
17.840,1.000e+00,1.000e+00,1.000e+00
17.880,1.000e+00,1.000e+00,1.000e+00
17.920,1.000e+00,1.000e+00,1.000e+00
17.960,1.000e+00,1.000e+00,1.000e+00
18.000,1.000e+00,1.000e+00,1.000e+00
18.040,1.000e+00,1.000e+00,1.000e+00
18.080,1.000e+00,1.000e+00,1.000e+00
18.120,1.000e+00,1.000e+00,1.000e+00
18.160,1.000e+00,1.000e+00,1.000e+00
18.200,1.000e+00,1.000e+00,1.000e+00
18.240,1.000e+00,1.000e+00,1.000e+00
18.280,1.000e+00,1.000e+00,1.000e+00
18.320,1.000e+00,1.000e+00,1.000e+00
18.360,1.000e+00,1.000e+00,1.000e+00
18.400,1.000e+00,1.000e+00,1.000e+00
18.440,0.000e+00,1.000e+00,1.000e+00
18.480,0.000e+00,1.000e+00,1.000e+00
18.520,1.000e+00,1.000e+00,1.000e+00
18.560,0.000e+00,1.000e+00,1.000e+00
18.600,0.000e+00,1.000e+00,1.000e+00
18.640,0.000e+00,1.000e+00,1.000e+00
18.680,0.000e+00,1.000e+00,1.000e+00
18.720,1.000e+00,1.000e+00,1.000e+00
18.760,1.000e+00,1.000e+00,1.000e+00
18.800,1.000e+00,1.000e+00,1.000e+00
18.840,1.000e+00,1.000e+00,1.000e+00
18.880,1.000e+00,1.000e+00,1.000e+00
18.920,1.000e+00,1.000e+00,1.000e+00
18.960,1.000e+00,1.000e+00,1.000e+00
19.000,1.000e+00,1.000e+00,1.000e+00
19.040,1.000e+00,1.000e+00,1.000e+00
19.080,1.000e+00,1.000e+00,1.000e+00
19.120,1.000e+00,1.000e+00,1.000e+00
19.160,1.000e+00,1.000e+00,1.000e+00
19.200,1.000e+00,1.000e+00,1.000e+00
19.240,1.000e+00,1.000e+00,1.000e+00
19.280,1.000e+00,1.000e+00,1.000e+00
19.320,1.000e+00,1.000e+00,1.000e+00
19.360,1.000e+00,1.000e+00,1.000e+00
19.400,1.000e+00,1.000e+00,1.000e+00
19.440,1.000e+00,1.000e+00,1.000e+00
19.480,1.000e+00,1.000e+00,1.000e+00
19.520,1.000e+00,1.000e+00,1.000e+00
19.560,1.000e+00,1.000e+00,1.000e+00
19.600,1.000e+00,1.000e+00,1.000e+00
19.640,1.000e+00,1.000e+00,1.000e+00
19.680,1.000e+00,1.000e+00,1.000e+00
19.720,1.000e+00,1.000e+00,1.000e+00
19.760,1.000e+00,1.000e+00,1.000e+00
19.800,1.000e+00,1.000e+00,1.000e+00
19.840,1.000e+00,1.000e+00,1.000e+00
19.880,1.000e+00,1.000e+00,1.000e+00
19.920,1.000e+00,1.000e+00,1.000e+00
19.960,1.000e+00,1.000e+00,1.000e+00
20.000,1.000e+00,1.000e+00,1.000e+00
20.040,0.000e+00,1.000e+00,1.000e+00
20.080,0.000e+00,1.000e+00,1.000e+00
20.120,0.000e+00,1.000e+00,1.000e+00
20.160,0.000e+00,1.000e+00,1.000e+00
20.200,0.000e+00,1.000e+00,1.000e+00
20.240,0.000e+00,1.000e+00,1.000e+00
20.280,0.000e+00,1.000e+00,1.000e+00
20.320,0.000e+00,1.000e+00,1.000e+00
20.360,0.000e+00,1.000e+00,1.000e+00
20.400,0.000e+00,1.000e+00,1.000e+00
20.440,0.000e+00,1.000e+00,1.000e+00
20.480,0.000e+00,1.000e+00,1.000e+00
20.520,1.946e-01,1.000e+00,1.000e+00
20.560,1.920e-01,1.000e+00,1.000e+00
20.600,1.950e-01,1.000e+00,1.000e+00
20.640,1.947e-01,1.000e+00,1.000e+00
20.680,1.947e-01,1.000e+00,1.000e+00
20.720,2.059e-01,1.000e+00,1.000e+00
20.760,2.050e-01,1.000e+00,1.000e+00
20.800,1.976e-01,1.000e+00,1.000e+00
20.840,0.000e+00,1.000e+00,1.000e+00
20.880,0.000e+00,1.000e+00,1.000e+00
20.920,1.000e+00,0.000e+00,1.000e+00
20.960,1.000e+00,0.000e+00,1.000e+00
21.000,1.000e+00,0.000e+00,1.000e+00
21.040,1.000e+00,0.000e+00,1.000e+00
21.080,1.000e+00,0.000e+00,1.000e+00
21.120,1.000e+00,0.000e+00,1.000e+00
21.160,1.000e+00,1.000e+00,1.000e+00
21.200,1.000e+00,1.000e+00,1.000e+00
21.240,1.000e+00,1.000e+00,1.000e+00
21.280,1.000e+00,1.000e+00,1.000e+00
21.320,1.000e+00,1.000e+00,1.000e+00
21.360,1.000e+00,1.000e+00,1.000e+00
21.400,1.000e+00,1.000e+00,1.000e+00
21.440,1.000e+00,1.000e+00,1.000e+00
21.480,1.000e+00,1.000e+00,1.000e+00
21.520,1.000e+00,1.000e+00,1.000e+00
21.560,1.000e+00,1.000e+00,1.000e+00
21.600,1.000e+00,1.000e+00,1.000e+00
21.640,1.000e+00,1.000e+00,1.000e+00
21.680,1.000e+00,1.000e+00,1.000e+00
21.720,0.000e+00,1.000e+00,1.000e+00
21.760,1.918e-01,1.000e+00,1.000e+00
21.800,1.204e-01,1.000e+00,1.000e+00
21.840,nan,1.000e+00,nan
21.880,9.599e-01,1.000e+00,1.000e+00
21.920,1.878e-01,1.000e+00,1.000e+00
21.960,1.000e+00,1.000e+00,1.000e+00
22.000,1.000e+00,1.000e+00,1.000e+00
22.040,1.000e+00,1.000e+00,1.000e+00
22.080,1.000e+00,1.000e+00,1.000e+00
22.120,1.000e+00,1.000e+00,1.000e+00
22.160,1.000e+00,1.000e+00,1.000e+00
22.200,1.000e+00,1.000e+00,1.000e+00
22.240,1.000e+00,1.000e+00,1.000e+00
22.280,1.000e+00,1.000e+00,1.000e+00
22.320,1.000e+00,1.000e+00,1.000e+00
22.360,1.000e+00,1.000e+00,1.000e+00
22.400,1.000e+00,1.000e+00,1.000e+00
22.440,1.000e+00,1.000e+00,1.000e+00
22.480,1.000e+00,1.000e+00,1.000e+00
22.520,1.000e+00,1.000e+00,1.000e+00
22.560,1.000e+00,1.000e+00,1.000e+00
22.600,1.000e+00,1.000e+00,1.000e+00
22.640,1.000e+00,1.000e+00,1.000e+00
22.680,1.000e+00,1.000e+00,1.000e+00
22.720,1.000e+00,1.000e+00,1.000e+00
22.760,1.000e+00,1.000e+00,1.000e+00
22.800,1.000e+00,1.000e+00,1.000e+00
22.840,1.000e+00,1.000e+00,1.000e+00
22.880,1.000e+00,1.000e+00,1.000e+00
22.920,1.000e+00,1.000e+00,1.000e+00
22.960,1.000e+00,1.000e+00,1.000e+00
23.000,1.000e+00,1.000e+00,1.000e+00
23.040,1.000e+00,1.000e+00,1.000e+00
23.080,1.000e+00,1.000e+00,1.000e+00
23.120,1.000e+00,1.000e+00,1.000e+00
23.160,1.000e+00,1.000e+00,1.000e+00
23.200,1.000e+00,1.000e+00,1.000e+00
23.240,1.000e+00,1.000e+00,1.000e+00
23.280,1.000e+00,1.000e+00,1.000e+00
23.320,1.000e+00,1.000e+00,1.000e+00
23.360,1.000e+00,1.000e+00,1.000e+00
23.400,1.000e+00,1.000e+00,1.000e+00
23.440,1.000e+00,1.000e+00,1.000e+00
23.480,1.000e+00,1.000e+00,1.000e+00
23.520,1.000e+00,1.000e+00,1.000e+00
23.560,1.000e+00,1.000e+00,1.000e+00
23.600,1.000e+00,1.000e+00,1.000e+00
23.640,1.000e+00,1.000e+00,1.000e+00
23.680,1.000e+00,1.000e+00,1.000e+00
23.720,1.000e+00,1.000e+00,1.000e+00
23.760,1.000e+00,1.000e+00,1.000e+00
23.800,1.000e+00,1.000e+00,1.000e+00
23.840,0.000e+00,1.000e+00,1.000e+00
23.880,1.900e-01,1.000e+00,1.000e+00
23.920,1.000e+00,1.000e+00,1.000e+00
23.960,1.000e+00,1.000e+00,1.000e+00
24.000,1.000e+00,1.000e+00,1.000e+00
24.040,1.000e+00,1.000e+00,1.000e+00
24.080,1.000e+00,1.000e+00,1.000e+00
24.120,1.000e+00,1.000e+00,1.000e+00
24.160,1.000e+00,1.000e+00,1.000e+00
24.200,1.000e+00,1.000e+00,1.000e+00
24.240,1.000e+00,1.000e+00,1.000e+00
24.280,1.000e+00,1.000e+00,1.000e+00
24.320,1.000e+00,1.000e+00,1.000e+00
24.360,1.000e+00,1.000e+00,1.000e+00
24.400,1.000e+00,1.000e+00,1.000e+00
24.440,1.000e+00,1.000e+00,1.000e+00
24.480,1.000e+00,1.000e+00,1.000e+00
24.520,0.000e+00,1.000e+00,1.000e+00
24.560,0.000e+00,1.000e+00,1.000e+00
24.600,1.000e+00,1.000e+00,1.000e+00
24.640,1.000e+00,1.000e+00,1.000e+00
24.680,1.000e+00,1.000e+00,1.000e+00
24.720,1.000e+00,1.000e+00,1.000e+00
24.760,1.000e+00,1.000e+00,1.000e+00
24.800,1.000e+00,1.000e+00,1.000e+00
24.840,1.000e+00,1.000e+00,1.000e+00
24.880,1.000e+00,1.000e+00,1.000e+00
24.920,1.000e+00,1.000e+00,1.000e+00
24.960,1.000e+00,1.000e+00,1.000e+00
25.000,1.000e+00,1.000e+00,1.000e+00
25.040,1.000e+00,1.000e+00,1.000e+00
25.080,1.000e+00,1.000e+00,1.000e+00
25.120,1.000e+00,1.000e+00,1.000e+00
25.160,1.000e+00,1.000e+00,1.000e+00
25.200,1.000e+00,1.000e+00,1.000e+00
25.240,1.000e+00,1.000e+00,1.000e+00
25.280,1.000e+00,1.000e+00,1.000e+00
25.320,1.000e+00,1.000e+00,1.000e+00
25.360,1.000e+00,1.000e+00,1.000e+00
25.400,0.000e+00,1.000e+00,1.000e+00
25.440,0.000e+00,1.000e+00,1.000e+00
25.480,0.000e+00,1.000e+00,1.000e+00
25.520,0.000e+00,1.000e+00,1.000e+00
25.560,0.000e+00,1.000e+00,1.000e+00
25.600,0.000e+00,1.000e+00,1.000e+00
25.640,1.000e+00,1.000e+00,1.000e+00
25.680,1.000e+00,1.000e+00,1.000e+00
25.720,1.000e+00,1.000e+00,1.000e+00
25.760,1.000e+00,1.000e+00,1.000e+00
25.800,1.000e+00,1.000e+00,1.000e+00
25.840,0.000e+00,1.000e+00,1.000e+00
25.880,1.000e+00,1.000e+00,1.000e+00
25.920,1.000e+00,1.000e+00,1.000e+00
25.960,1.000e+00,1.000e+00,1.000e+00
26.000,1.000e+00,1.000e+00,1.000e+00
26.040,1.000e+00,1.000e+00,1.000e+00
26.080,1.000e+00,1.000e+00,1.000e+00
26.120,1.000e+00,1.000e+00,1.000e+00
26.160,1.000e+00,1.000e+00,1.000e+00
26.200,1.000e+00,1.000e+00,1.000e+00
26.240,1.000e+00,1.000e+00,1.000e+00
26.280,1.000e+00,1.000e+00,1.000e+00
26.320,1.000e+00,1.000e+00,1.000e+00
26.360,1.000e+00,1.000e+00,1.000e+00
26.400,1.000e+00,1.000e+00,1.000e+00
26.440,1.000e+00,1.000e+00,1.000e+00
26.480,1.000e+00,1.000e+00,1.000e+00
26.520,1.000e+00,1.000e+00,1.000e+00
26.560,1.000e+00,1.000e+00,1.000e+00
26.600,1.000e+00,1.000e+00,1.000e+00
